l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Elmendorf_AFB, Nome_Airport, 10, C6621, C-17, 4, 2687, 0
Elmendorf_AFB, Nome_Airport, 10, B2566, C-17, 1, 13440, 0
Elmendorf_AFB, Nome_Airport, 10, V4011, C-17, 2, 200, 0
Elmendorf_AFB, Nome_Airport, 10, C8638, C-17, 1, 720, 0
Elmendorf_AFB, Nome_Airport, 11, D0215, C-17, 1, 15300, 10000
Elmendorf_AFB, Nome_Airport, 11, B0028, C-17, 1, 455, 0
Elmendorf_AFB, Nome_Airport, 11, D0235, C-17, 2, 19600, 10000
Anchorage_Port, Nome_Port, 11, D0215, OSV, 1, 15300, 10000
Anchorage_Port, Nome_Port, 11, D0009, OSV, 2, 28000, 10000
Anchorage_Port, Nome_Port, 11, B2561, OSV, 1, 31900, 0
Anchorage_Port, Nome_Port, 11, C00772E, OSV, 1, 480, 0
Mud_Bay_Sup, Port_Chilkoot, 11, D0035, Truck-5, 2, 12400, 10000
Mud_Bay_Sup, Port_Chilkoot, 11, B2565, Truck-5, 1, 11700, 0
Nome_Airport, Teller_Dest, 11, B0008, Truck-5, 1, 794, 0
Nome_Airport, Teller_Dest, 11, M5030, Truck-5, 3, 510, 0
Nome_Airport, Teller_Dest, 11, D0880, Truck-5, 1, 200, 10000
Nome_Airport, Teller_Dest, 11, C8600, Truck-5, 1, 200, 0
Nome_Airport, Teller_Dest, 11, D0033, Truck-5, 1, 10740, 10000
Nome_Airport, Teller_Dest, 11, B0640, Truck-5, 1, 1920, 0
Nome_Airport, Teller_Dest, 11, B0953, Truck-5, 2, 2230, 0
Nome_Airport, Teller_Dest, 11, D1001, Truck-5, 1, 7960, 10000
Nome_Airport, Teller_Dest, 11, V0026, Truck-5, 8, 200, 0
Nome_Airport, Teller_Dest, 11, C8614, Truck-5, 1, 200, 0
Nome_Airport, Teller_Dest, 11, B0031, Truck-5, 1, 1045, 0
Nome_Airport, Teller_Dest, 11, B2085, Truck-5, 1, 2600, 0
Nome_Airport, Teller_Dest, 11, C8604, Truck-5, 1, 200, 0
Nome_Airport, Teller_Dest, 11, B0029, Truck-5, 2, 534, 0
Nome_Airport, Teller_Dest, 11, K4959, Truck-5, 3, 505, 0
Nome_Airport, Teller_Dest, 11, B0027, Truck-5, 1, 311, 0
Nome_Airport, Teller_Dest, 11, V4012, Truck-5, 2, 200, 0
Nome_Airport, Teller_Dest, 11, D0013, Truck-5, 1, 200, 10000
Nome_Airport, Teller_Dest, 11, B0049, Truck-5, 2, 7410, 0
Nome_Airport, Teller_Dest, 11, C0035, Truck-5, 1, 887, 0
Nome_Airport, Teller_Dest, 11, B0030, Truck-5, 2, 1045, 0
Nome_Airport, Teller_Dest, 11, C0138, Truck-5, 1, 730, 0
Nome_Airport, Teller_Dest, 11, D0030, Truck-5, 3, 10500, 10000
Nome_Airport, Teller_Dest, 11, C6621, Truck-5, 4, 2687, 0
Nome_Airport, Teller_Dest, 11, V4011, Truck-5, 2, 200, 0
Nome_Airport, Teller_Dest, 11, C8638, Truck-5, 1, 720, 0
Port_Chilkoot, Nome_Port, 12, D0035, OSV, 2, 12400, 10000
Port_Chilkoot, Nome_Port, 12, B2565, OSV, 1, 11700, 0
Nome_Airport, Teller_Dest, 12, D0215, Truck-5, 1, 15300, 10000
Nome_Airport, Teller_Dest, 12, B0028, Truck-5, 1, 455, 0
Nome_Airport, Teller_Dest, 12, B2566, Truck-5, 1, 13440, 0
Nome_Airport, Teller_Dest, 13, D0235, Truck-5, 1, 19600, 10000
Nome_Port, Teller_Dest, 15, D0215, Truck-5, 1, 15300, 10000
