l,lprime,t,j,h,Mvalue,per-item weight,per-item importance,sym1,sym2,Reach
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, A606, JLTV_M1279A1,2.0,36.2,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, A363, JLTV_M1279A1,1.33333,36.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, Cartridge-_25mm_HEI-T_M792_Linked, JLTV_M1279A1,9.33333,55.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, JLTV_M1279A1,21.0,35.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, B546, JLTV_M1279A1,4.0,44.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, WH54, JLTV_M1279A1,5.0,61.56,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, Grenade-_66mm_Smoke_Screening-_RP_Veh_Launched_MK1_MOD0, JLTV_M1279A1,204.0,17.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G955, JLTV_M1279A1,14.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, B542, JLTV_M1279A1,18.6667,42.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, L283, JLTV_M1279A1,4.0,8.76,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G963, JLTV_M1279A1,4.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, C385, JLTV_M1279A1,3.66667,1071.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, WH51, JLTV_M1279A1,3.0,66.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, Cartridge-_40mm_Green_Star_Parachute_M661, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G881, JLTV_M1279A1,25.0,51.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G940, JLTV_M1279A1,20.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G982, JLTV_M1279A1,14.0,1.69,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, AA03, JLTV_M1279A1,2.0,17.9,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CA41, JLTV_M1279A1,2.0,26.4,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, L305, JLTV_M1279A1,14.0,1.46,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, B509, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, J007, JLTV_M1279A1,1.33333,41.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, L312, JLTV_M1279A1,26.0,1.64,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CRTG-_84MM-_HIGH_EXPL_DP_HEDP_502_RS, JLTV_M1279A1,2.0,19.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G900, JLTV_M1279A1,5.0,47.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, BA44, JLTV_M1279A1,114.333,4.86,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, C871, JLTV_M1279A1,30.0,12.3,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, AA04, JLTV_M1279A1,6.0,17.75,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CA51, JLTV_M1279A1,2.0,27.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, Cartridge-_25mm_APDS-T_M791_Linked, JLTV_M1279A1,4.0,99.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, L311, JLTV_M1279A1,4.0,1.64,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G950, JLTV_M1279A1,2.66667,34.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CA20, JLTV_M1279A1,2.0,20.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, B535, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, L306, JLTV_M1279A1,14.0,1.38,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CA36, JLTV_M1279A1,2.0,18.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, BA14, JLTV_M1279A1,1.0,44.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CO_A_5TH_LAR_BN, JLTV_M1279A1,64.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CRTG-_40MM_ILLUM_RED_STAR_PARA_M662_SIGNAL_RD, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G945, JLTV_M1279A1,14.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CA27, JLTV_M1279A1,2.0,18.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, L495, JLTV_M1279A1,34.0,1.35,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, MRE, JLTV_M1279A1,1252.07,22.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, C484, JLTV_M1279A1,16.0,12.43,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, B567, JLTV_M1279A1,2.0,4.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, L307, JLTV_M1279A1,14.0,2.08,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, JLTV_M1279A1,32.0,63.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, L314, JLTV_M1279A1,14.0,1.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, GG41, JLTV_M1279A1,6.0,22.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CA30, JLTV_M1279A1,1.0,66.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, JP5, JLTV_M1279A1,2369.41,6.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, G924, JLTV_M1279A1,6.0,50.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, L314, JLTV_M1279A1,10.0,1.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, L305, JLTV_M1279A1,10.0,1.46,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, L283, JLTV_M1279A1,3.33333,8.76,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G881, JLTV_M1279A1,28.0,51.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, MN79, JLTV_M1279A1,2.0,1.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G982, JLTV_M1279A1,10.0,1.69,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, L312, JLTV_M1279A1,20.0,1.64,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G900, JLTV_M1279A1,4.0,47.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, L311, JLTV_M1279A1,3.66667,1.64,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G950, JLTV_M1279A1,2.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, L307, JLTV_M1279A1,10.0,2.08,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, B567, JLTV_M1279A1,2.0,4.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, JLTV_M1279A1,25.0,63.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G940, JLTV_M1279A1,6.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G924, JLTV_M1279A1,1.33333,50.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, MRE, JLTV_M1279A1,428.0,22.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, CRTG-_556MM_TRCR_M856, JLTV_M1279A1,1.0,30.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, J007, JLTV_M1279A1,2.0,41.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G963, JLTV_M1279A1,2.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, C871, JLTV_M1279A1,18.0,12.3,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, AB57, JLTV_M1279A1,5.0,35.08,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, GG41, JLTV_M1279A1,4.0,22.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, L306, JLTV_M1279A1,10.0,1.38,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, RFL_CO_L_328, JLTV_M1279A1,1.66667,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, RFL_CO_K_328, JLTV_M1279A1,1.66667,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, Water_Rigid, JLTV_M1279A1,204.667,33.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, L495, JLTV_M1279A1,25.0,1.35,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G945, JLTV_M1279A1,10.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, C484, JLTV_M1279A1,10.0,12.43,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, RFL_CO_I_328, JLTV_M1279A1,1.66667,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_Farp_2A,23, G955, JLTV_M1279A1,10.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Phase_I_313_Staging_Location,Phase_II_PAA2,24, Rocket-_298mm_Tactical_Unitary_M31A2_IM_GMLRS, JLTV_M1279A1,0.853893,5096.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_313_Staging_Location,Phase_II_PAA2,24, ALPHA_BTRY_313, JLTV_M1279A1,46.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_313_Staging_Location,Phase_II_PAA2,24, ROMEO_BTRY_313, JLTV_M1279A1,2.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Sultan_Iskandar_Muda_Airport,24, COMBAT_ENGR_CO_A_REIN_5TH_CEB, JLTV_M1279A1,116.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Sultan_Iskandar_Muda_Airport,24, COMBAT_ENGR_CO_A_REIN_5TH_CEB, AMK25,16.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_313_Staging_Location,Phase_II_PAA2,25, ALPHA_BTRY_313, JLTV_M1279A1,92.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_II_D2_PAA4,Phase_II_PAA2,25, ROMEO_BTRY_313, JLTV_M1279A1,2.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, AMK25,3.0,63.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, G881, AMK25,12.0,51.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, G950, AMK25,2.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, G924, AMK25,1.0,50.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, G940, AMK25,4.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, G900, AMK25,2.0,47.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, TRUCK_CO_A, AMK25,96.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, L311, JLTV_M1279A1,0.333333,1.64,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, TRUCK_CO_A, JLTV_M1279A1,40.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, CA30, JLTV_M1279A1,2.66667,66.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, CRTG-_556MM_TRCR_M856, JLTV_M1279A1,1.0,30.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, J007, JLTV_M1279A1,0.666667,41.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,25, AB57, JLTV_M1279A1,1.0,35.08,0,SupplyCompany,SupplyCompany,0.0
Phase_I_313_Staging_Location,Phase_II_D-Day_128_Support_Area,25, CO_A_5TH_LAR_BN, JLTV_M1279A1,12.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_313_Staging_Location,Phase_II_D-Day_128_Support_Area,25, C385, JLTV_M1279A1,1.0,1071.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, J007, JLTV_M1279A1,2.66667,41.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, WH51, JLTV_M1279A1,1.0,66.6,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, WPNS_CO_128, JLTV_M1279A1,146.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, G950, JLTV_M1279A1,3.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, WH54, JLTV_M1279A1,1.0,61.56,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, G900, JLTV_M1279A1,7.0,47.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, C385, JLTV_M1279A1,2.33333,1071.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, RFL_CO_B_128, JLTV_M1279A1,70.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, Cartridge-_Caliber_50_4_SLAP_M9031_SLAP-T_M962_Linked, JLTV_M1279A1,1.0,35.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, RFL_CO_A_128, JLTV_M1279A1,182.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, AA53, JLTV_M1279A1,2.0,33.5,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, G881, JLTV_M1279A1,31.0,51.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, RFL_CO_C_128, JLTV_M1279A1,70.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, AB57, JLTV_M1279A1,6.0,35.08,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, CA30, JLTV_M1279A1,3.0,66.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, BA14, JLTV_M1279A1,1.0,44.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,25, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, JLTV_M1279A1,21.0,35.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I__II_Recon_Deep_Staging_Location,Sultan_Iskandar_Muda_Airport,25, L495, CH-53K_King_Stallion,2.0,1.35,0,SupplyCompany,SupplyCompany,0.0
Phase_I__II_Recon_Deep_Staging_Location,Sultan_Iskandar_Muda_Airport,25, RECON_CO_C_5TH_RECON_BN, CH-53K_King_Stallion,76.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I__II_Recon_Deep_Staging_Location,Sultan_Iskandar_Muda_Airport,25, G940, CH-53K_King_Stallion,1.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I__II_Recon_Deep_Staging_Location,Sultan_Iskandar_Muda_Airport,25, L306, MV-22B_None,1.0,1.38,0,SupplyCompany,SupplyCompany,0.0
Phase_I__II_Recon_Deep_Staging_Location,Sultan_Iskandar_Muda_Airport,25, B542, MV-22B_None,1.0,42.0,0,SupplyCompany,SupplyCompany,0.0
Phase_II_D-Day_128_Support_Area,Phase_II_D2_PAA4,25, C385, JLTV_M1279A1,3.66667,1071.0,0,SupplyCompany,SupplyCompany,0.23722573357315604
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, CA30, AMK25,1.33333,66.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, RFL_CO_L_328, AMK25,191.333,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, RFL_CO_I_328, AMK25,191.333,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, WPNS_CO_328, AMK25,50.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, RFL_CO_K_328, AMK25,191.333,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, J007, AMK25,1.33333,41.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, GG41, AMK25,2.0,22.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, Water_Rigid, JLTV_M1279A1,68.0,33.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,26, WPNS_CO_328, JLTV_M1279A1,96.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, B542, AMK25,14.0,42.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, G924, AMK25,2.0,50.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, AMK25,14.0,63.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, CRTG-_556MM_TRCR_M856, AMK25,3.0,30.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, Water_Rigid, AMK25,31.2,33.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, RFL_CO_B_128, AMK25,112.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, A363, AMK25,0.666667,36.5,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, RFL_CO_C_128, AMK25,112.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, G940, AMK25,8.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, B647, AMK25,2.0,45.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D-Day_128_Support_Area,26, JP5, AMK25,102.585,6.6,0,SupplyCompany,SupplyCompany,0.0
Phase_II_D-Day_128_Support_Area,Phase_II_D2_PAA4,26, L283, JLTV_M1279A1,1.58308e-09,8.76,0,SupplyCompany,SupplyCompany,0.6784753136242829
Phase_II_D-Day_128_Support_Area,Phase_II_D2_PAA4,26, Water_Rigid, JLTV_M1279A1,2.46667,33.0,0,SupplyCompany,SupplyCompany,0.6784753136242829
Phase_II_D-Day_128_Support_Area,Phase_II_D2_PAA4,26, MRE, JLTV_M1279A1,5.06667,22.0,0,SupplyCompany,SupplyCompany,0.6784753136242829
Sultan_Iskandar_Muda_Airport,Phase_II_D2_PAA4,26, Rocket-_298mm_Alternative_Warhead_M30A2_IM_GMLRS, JLTV_M1279A1,7.0,5072.0,0,SupplyCompany,SupplyCompany,0.1925682431433429
Sultan_Iskandar_Muda_Airport,Phase_II_D2_PAA4,26, MRE, JLTV_M1279A1,175.733,22.0,0,SupplyCompany,SupplyCompany,0.1925682431433429
Sultan_Iskandar_Muda_Airport,Phase_II_D2_PAA4,26, A363, JLTV_M1279A1,1.0,36.5,0,SupplyCompany,SupplyCompany,0.1925682431433429
Sultan_Iskandar_Muda_Airport,Phase_II_D2_PAA4,26, RECON_CO_C_5TH_RECON_BN, JLTV_M1279A1,76.0,210.0,0,SupplyCompany,SupplyCompany,0.1925682431433429
Sultan_Iskandar_Muda_Airport,Phase_II_D2_PAA4,26, AA04, JLTV_M1279A1,1.0,17.75,0,SupplyCompany,SupplyCompany,0.1925682431433429
Phase_I_328_Staging_Location,Phase_II_Farp_2A,27, HS_CO_328, AMK25,94.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Phase_I_328_Staging_Location,Phase_II_Farp_2A,27, L283, AMK25,1.66667,8.76,0,SupplyCompany,SupplyCompany,0.0
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, AA03, JLTV_M1279A1,1.0,17.9,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, CRTG-_84MM-_HIGH_EXPL_DP_HEDP_502_RS, JLTV_M1279A1,1.0,19.0,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, B508, JLTV_M1279A1,0.666667,18.5,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, CA20, JLTV_M1279A1,1.0,20.5,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, CA51, JLTV_M1279A1,1.0,27.5,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, B546, JLTV_M1279A1,2.0,44.0,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, Water_Rigid, JLTV_M1279A1,14.8,33.0,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, CRTG-_40MM_ILLUM_RED_STAR_PARA_M662_SIGNAL_RD, JLTV_M1279A1,0.666667,18.5,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, CA36, JLTV_M1279A1,1.0,18.0,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, B535, JLTV_M1279A1,0.666667,18.5,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, B509, JLTV_M1279A1,0.666667,18.5,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, Cartridge-_40mm_Green_Star_Parachute_M661, JLTV_M1279A1,0.666667,18.5,0,SupplyCompany,SupplyCompany,0.5407023971917351
Phase_I_128_Staging_Location,Phase_II_D2_PAA4,27, L311, JLTV_M1279A1,1.0,1.64,0,SupplyCompany,SupplyCompany,0.5407023971917351
